2025-07-09 15:27:45,357 - INFO - Starting phase: Optimized PDF Batch Translation Script
2025-07-09 15:27:45,357 - INFO - Reading configuration from 'config.ini'
2025-07-09 15:27:45,359 - INFO - Configuration loaded successfully
2025-07-09 15:27:45,359 - INFO - Starting phase: Input Configuration
2025-07-09 15:28:48,263 - INFO - Starting phase: Phase 1: PDF Text Extraction
2025-07-09 15:30:49,341 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,341 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,341 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,341 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,342 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,342 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,342 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,342 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,342 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,342 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,342 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,342 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,342 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,342 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,343 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,343 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,343 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,343 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,343 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,343 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,343 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,343 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,343 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,343 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,343 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,344 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,344 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,344 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,344 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,344 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,344 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,344 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,344 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,345 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,345 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,345 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,345 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,345 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,345 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,346 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,346 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,346 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,346 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,346 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,347 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,347 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,347 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,347 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,347 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,347 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,347 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,347 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,348 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,348 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,348 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,348 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,348 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,348 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,348 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,349 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,349 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,349 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,349 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,349 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,349 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,349 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,349 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,350 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,350 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,350 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,350 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,350 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,350 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,350 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,350 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,350 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,351 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,351 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,351 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,351 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,351 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,351 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,351 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,352 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,352 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,352 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,352 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,352 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,352 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,352 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,352 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,353 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,353 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,353 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,353 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,353 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,353 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,353 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,353 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,353 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,354 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,354 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,354 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,354 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,354 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,354 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,354 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,354 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,354 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,355 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,355 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,355 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,355 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,355 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,355 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,355 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,355 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,355 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,356 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,356 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,356 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,356 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,356 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,356 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,356 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,356 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,356 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,357 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,357 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,357 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,357 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,357 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,357 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,357 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,357 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,357 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,358 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,358 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,358 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,358 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,358 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,358 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,358 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,358 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,358 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,359 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,359 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,359 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,359 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,359 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,359 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,359 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,359 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,359 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,360 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,360 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,360 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,360 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,360 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,360 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,360 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,361 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,361 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,361 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,361 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,361 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,361 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,361 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,361 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,361 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,362 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,362 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,362 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,362 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,362 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,362 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,362 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,362 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,362 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,363 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,363 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,363 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,363 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,363 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,363 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,363 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,363 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,363 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,364 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,364 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,364 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,364 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,364 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,364 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,364 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,364 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:30:49,365 - WARNING - CropBox missing from /Page, defaulting to MediaBox
